candidate_feature,mean_abs_shap,mean_shap,mean_positive_shap,positive_shap_rate,original_feature,encoding,feature_group,auc_power,ks,iv,development_missing_rate,psi_development_validation,importance_gain,importance_gain_pct,importance_split,reason_label
bureau_active_loan_ratio,0.011753824687599166,-0.00043358934220794244,0.005660117672695619,0.4861793112419108,bureau_active_loan_ratio,numeric_original,external_credit_history,0.5836261226050249,0.1367377372941904,0.089205633090534,0.1429430861701724,0.0001252412269095,1668.7901253700256,0.0029083839717783,123,外部征信历史风险信号
FLAG_PHONE,0.01165305560239525,-2.5048950402884212e-06,0.005825275353677484,0.708359077753569,FLAG_PHONE,numeric_original,current_application,0.5201234376234107,0.0407773896241372,0.0,0.0,0.0,172.56142807006836,0.0003007417672937,19,模型识别的申请资料风险信号
installment_recent_12m_late_days_mean,0.011594891322518031,0.0004800361940680985,0.006037463758293064,0.46578160059835455,installment_recent_12m_late_days_mean,numeric_original,internal_repayment_history,0.577670710224737,0.1412318550690754,0.0634036999726137,0.2932409068490626,0.0002072189424328,1382.6850304603577,0.0024097571764556,71,近期还款延迟或逾期行为
bureau_balance_month_count,0.011277516115304156,-0.0008663016692940078,0.005205607223005068,0.764471074111411,bureau_balance_month_count,numeric_original,external_credit_monthly_status,0.503234067894564,0.0259565146008617,0.0043166601762111,0.0,1.4887136529665572e-05,778.065908908844,0.0013560209783455,66,外部征信历史风险信号
installment_late_days_mean,0.011093819120502932,0.0014608214329902087,0.006277320276746571,0.4387174400832493,installment_late_days_mean,numeric_original,internal_repayment_history,0.5580579700823713,0.0979471288769495,0.0479186168309372,0.0512771873153864,0.0002447332336662,1834.3249487876892,0.0031968797028352,128,近期还款延迟或逾期行为
bureau_days_credit_max,0.010969778199555252,0.0006458544967804652,0.005807816348167854,0.3713212578452733,bureau_days_credit_max,numeric_original,external_credit_history,0.578935521253443,0.1230546228160865,0.0780883410543329,0.1429430861701724,0.0002427122813839,2613.864384174347,0.004555468757732,230,外部征信历史风险信号
previous_total_credit_to_current_application_ratio,0.010818994727096878,0.002454821424547271,0.006636908075822074,0.6692140093005106,previous_total_credit_to_current_application_ratio,numeric_original,internal_previous_application,0.5477071317823408,0.0844656965810458,0.0405961743438922,0.0563555854249432,0.0001782775652974,2553.6072936058044,0.0044504521030124,213,历史申请与授信表现风险
previous_approved_amount_mean,0.010741439183563897,-6.0161108699760316e-05,0.005340639037432064,0.3121443205099021,previous_approved_amount_mean,numeric_original,internal_previous_application,0.5384978762080013,0.0557296806129227,0.0243062723866435,0.0562363487564157,0.0001162718455211,2340.5338459014893,0.0040791055863392,166,历史申请与授信表现风险
installment_recent_12m_late_ratio,0.01073492465299756,0.0005985122130680887,0.005666718433032823,0.43110793144938375,installment_recent_12m_late_ratio,numeric_original,internal_repayment_history,0.5747510925225229,0.141454632186787,0.0549066525857668,0.2931433495748128,0.0002393308912801,1200.2919569015503,0.0020918807199514,89,近期还款延迟或逾期行为
previous_cash_credit_to_application_mean,0.010553026702770826,0.000892949685956287,0.005722988194363559,0.36539462131312805,previous_cash_credit_to_application_mean,numeric_original,internal_previous_application,0.5825776508262477,0.1363597676627615,0.049513301419054,0.5156714921385096,0.0003091645026041,2633.730010509491,0.0045900907682198,205,历史申请与授信表现风险
bureau_recent_6m_credit_sum,0.010365817512091981,-0.001200571733222518,0.004582622889434733,0.10681766446619623,bureau_recent_6m_credit_sum,numeric_original,external_credit_history,0.5388562569007588,0.0782331388939376,0.0185507051103766,0.0,3.3203257235171315e-05,939.8246068954468,0.0016379356405716,73,外部征信历史风险信号
bureau_consumer_credit_debt_sum,0.01028139432448575,0.00029363975778234723,0.005287517041134053,0.1556453448668336,bureau_consumer_credit_debt_sum,numeric_original,external_credit_history,0.5232336575034906,0.0379270953716002,0.0080565256138125,0.0,3.467000200722734e-05,1387.6950707435608,0.0024184887243214,111,外部征信历史风险信号
HOUR_APPR_PROCESS_START,0.010256148685021524,-0.0001784169272006043,0.00503886587891046,0.6987252447074892,HOUR_APPR_PROCESS_START,numeric_original,current_application,0.5245624692043418,0.035151686406881,0.0095756084783555,0.0,0.0002402708989102,1236.4456419944763,0.0021548897206918,119,模型识别的申请资料风险信号
installment_recent_24m_payment_sum,0.010188118011504066,0.0012231364524449217,0.005705627231974492,0.4868784754967318,installment_recent_24m_payment_sum,numeric_original,internal_repayment_history,0.5086779783160409,0.0264672504083862,0.0073249205663317,0.0,0.00026673793998,1352.9295568466189,0.0023578990421011,113,历史分期还款表现风险
catoh__OCCUPATION_TYPE__02_Laborers,0.010099247339454658,9.450701300669839e-05,0.005096877176230681,0.1838395499333355,OCCUPATION_TYPE,category_one_hot_train_top_level,current_application,0.5300530976304768,0.0604936249380405,0.0,0.0,0.0,417.1828179359436,0.0007270703502737,33,模型识别的申请资料风险信号
catoh__OCCUPATION_TYPE__06_Drivers,0.010077428045643903,-0.00010999928261750069,0.004983714381513205,0.06022568371760268,OCCUPATION_TYPE,category_one_hot_train_top_level,current_application,0.51319103208898,0.0293473336379758,0.0,0.0,0.0,422.010048866272,0.0007354832961873,34,模型识别的申请资料风险信号
previous_down_payment_to_credit_mean,0.009869442566126777,6.709558372988125e-05,0.004968269074928327,0.5517869337582517,previous_down_payment_to_credit_mean,numeric_original,internal_previous_application,0.5358071247934313,0.0552976347387285,0.0168366136990215,0.1100120862623098,0.0002444372248661,2082.0256037712097,0.0036285748595843,206,历史申请与授信表现风险
bureau_consumer_credit_credit_sum,0.009823934728859708,0.0009320950263791067,0.00537801487761941,0.3942473415498683,bureau_consumer_credit_credit_sum,numeric_original,external_credit_history,0.5251044561654479,0.0543697220780826,0.0155461140550527,0.0,0.0001836955872521,1398.7436938285828,0.0024377443741495,124,外部征信历史风险信号
previous_recent_24m_refusal_rate,0.00977967272856759,0.0004369340251855755,0.005108303376876583,0.305396572469188,previous_recent_24m_refusal_rate,numeric_original,internal_previous_application,0.5674062689902114,0.1223561599741788,0.0629325370065912,0.2296281441896513,2.154432651111127e-05,1519.1976566314695,0.0026476727344791,82,历史申请被拒记录较多
bureau_recent_24m_active_loan_count,0.009759117637895975,0.0003241305210354242,0.005041624079465701,0.15010893954668142,bureau_recent_24m_active_loan_count,numeric_original,external_credit_history,0.5538546589167669,0.0912503617739017,0.05982867726706,0.0,4.5837026742495915e-05,1113.2683715820312,0.0019402151528665,50,外部征信历史风险信号
credit_card_recent_24m_payment_to_min_due_mean,0.009606002485300724,-0.00044307513498330445,0.004581463675158711,0.9185392344964391,credit_card_recent_24m_payment_to_min_due_mean,numeric_original,internal_credit_card_history,0.5691151358362692,0.1037028732712644,0.0394023549395427,0.8631705030161457,0.0001466340821634,1315.920117855072,0.0022933986249839,97,信用卡历史使用表现风险
catoh__NAME_INCOME_TYPE__04_State_servant,0.009540898920569115,2.874823573933365e-05,0.004784823578154224,0.92905921758642,NAME_INCOME_TYPE,category_one_hot_train_top_level,current_application,0.5110310723833035,0.0221414510207634,0.0,0.0,0.0,304.9094080924988,0.0005313991387287,17,模型识别的申请资料风险信号
previous_recent_24m_credit_sum,0.009504573717222332,4.0175080421603764e-05,0.0047723743988219635,0.37321550518682317,previous_recent_24m_credit_sum,numeric_original,internal_previous_application,0.5232659132602209,0.0382228144393407,0.0073651205980007,0.0,0.0002535577425458,1098.359519481659,0.0019142318576473,99,历史申请与授信表现风险
TOTALAREA_MODE,0.009484154012176631,0.00038433960877124704,0.004934246810473944,0.6037202042210009,TOTALAREA_MODE,numeric_original,current_application,0.5462566609308719,0.0651668598938429,0.0369872507694285,0.4836618664874503,0.0002460889191171,1528.7482018470764,0.0026643175193472,128,模型识别的申请资料风险信号
previous_refused_days_decision_max,0.009475726547233526,-0.00020397574670057145,0.004635875400266478,0.22806575395922085,previous_refused_days_decision_max,numeric_original,internal_previous_application,0.5599547329805291,0.0949098022201431,0.0620659150330666,0.6736763374831307,0.0001332159084226,1831.0814833641052,0.0031912269591453,139,历史申请被拒记录较多
previous_refused_credit_to_application_mean,0.00939754827317819,0.000950877620277043,0.005174212946727616,0.3140141784007024,previous_refused_credit_to_application_mean,numeric_original,internal_previous_application,0.5590384201937751,0.0859498433375274,0.0548201391036459,0.7003636718390088,7.158711009804195e-05,1846.1570777893064,0.0032175008545409,155,历史申请被拒记录较多
bureau_credit_card_total_debt_to_credit_ratio,0.009338956916283586,-0.00034632531621221004,0.00449631580003569,0.35702903970602584,bureau_credit_card_total_debt_to_credit_ratio,numeric_original,external_credit_history,0.6107205236171239,0.1764619613312361,0.0844882025961371,0.4778246895781732,0.0001751144066156,1932.3235712051392,0.0033676726733605,165,征信负债相对授信额度偏高
previous_recent_24m_credit_mean,0.009311280664286497,0.00029127297452776895,0.004801276819407133,0.5427140580794121,previous_recent_24m_credit_mean,numeric_original,internal_previous_application,0.5139605799026132,0.0214503612866376,0.0079791397106048,0.2296281441896513,0.0003065846387441,2226.4634017944336,0.0038803024856671,205,历史申请与授信表现风险
bureau_consumer_credit_debt_to_credit_max,0.009278096286660485,0.0002854158786037438,0.004781756082632117,0.39362947546421256,bureau_consumer_credit_debt_to_credit_max,numeric_original,external_credit_history,0.5752616183195394,0.1295826531439237,0.0725078413227124,0.2293950907011658,0.0002224719627559,2094.369605064392,0.0036500881073936,160,征信负债相对授信额度偏高
installment_record_count,0.009277520227898054,0.0003554123283046354,0.0048164662781013425,0.6217196188741829,installment_record_count,numeric_original,internal_repayment_history,0.5153471796067429,0.0324917062647741,0.009328909053215,0.0,0.0003975986358257,1408.396185874939,0.0024545668329648,112,历史分期还款表现风险
YEARS_BUILD_MEDI,0.009200049776166513,0.0003783020744651708,0.004789175925315843,0.7642759585054144,YEARS_BUILD_MEDI,numeric_original,current_application,0.529200599201706,0.0463163676059712,0.0194677717191952,0.6647823659806945,9.286532311971752e-05,989.3765802383424,0.0017242953108798,88,模型识别的申请资料风险信号
pos_recent_24m_instalment_future_max,0.009177232575922963,-1.6337295973384662e-05,0.004580447639974786,0.21727748691099477,pos_recent_24m_instalment_future_max,numeric_original,internal_pos_cash_history,0.5168044020843271,0.0432422370479351,0.0108535477175215,0.2024259242196773,0.0001491270153849,1255.3018970489502,0.0021877525889066,74,POS/现金贷历史表现风险
installment_recent_6m_late_days_max,0.009029306433153108,-0.000794539718525811,0.004117383357313651,0.3354281161588241,installment_recent_6m_late_days_max,numeric_original,internal_repayment_history,0.5674144697019843,0.1262515939074906,0.0487900624729357,0.4081850553095547,0.0002449486564706,1152.6694521903992,0.0020088837466998,54,近期还款延迟或逾期行为
previous_cash_credit_mean,0.00871325203296745,0.000509906560785258,0.004611579296876348,0.4906019316444994,previous_cash_credit_mean,numeric_original,internal_previous_application,0.5128483175683569,0.0296605783552884,0.0075441227751157,0.4439452161706602,0.0003083842040279,2127.866265296936,0.0037084664188705,191,历史申请与授信表现风险
previous_refused_days_decision_mean,0.008645830733922371,-0.000451095953356859,0.004097367390282758,0.3508828981171344,previous_refused_days_decision_mean,numeric_original,internal_previous_application,0.5480333902295608,0.0926055496437439,0.0610218724705621,0.6736763374831307,0.0001440124201694,1653.071695804596,0.0028809897369284,121,历史申请被拒记录较多
bureau_consumer_credit_debt_to_credit_mean,0.008552615777381915,-0.00011910111754901364,0.00421675732991645,0.33780202269844883,bureau_consumer_credit_debt_to_credit_mean,numeric_original,external_credit_history,0.5743618885139748,0.1291932797275305,0.068673177599352,0.2293950907011658,9.459680860055164e-05,1814.7537927627563,0.0031627708981228,154,征信负债相对授信额度偏高
bureau_recent_24m_total_debt_to_credit_ratio,0.008530036271266151,0.0001847806500751679,0.004357408460670658,0.4126369874150434,bureau_recent_24m_total_debt_to_credit_ratio,numeric_original,external_credit_history,0.5728033890553057,0.1088914889884936,0.0466221653157173,0.3217493103242695,0.0001608235164051,2074.576864719391,0.0036155931233319,187,征信负债相对授信额度偏高
credit_card_drawings_mean,0.008464434423509798,-0.00029324451176304667,0.004085594955873375,0.453603134857403,credit_card_drawings_mean,numeric_original,internal_credit_card_history,0.6068777266138399,0.1886023867532188,0.0444044304279235,0.7177397063526045,0.0002788656445474,1173.4655289649963,0.0020451273554362,74,信用卡历史使用表现风险
previous_goods_price_mean,0.00844476161196468,-0.0005758613561697557,0.003934450127897463,0.5032031478651101,previous_goods_price_mean,numeric_original,internal_previous_application,0.5201065493198112,0.0317436161077637,0.0146101653976297,0.0562255090592768,0.0001897971855523,1800.4708952903748,0.0031378785228339,143,历史申请与授信表现风险
credit_card_recent_12m_balance_max,0.008394667489354484,0.0003136631638008103,0.0043541653265776435,0.07982667230333973,credit_card_recent_12m_balance_max,numeric_original,internal_credit_card_history,0.6012625426638383,0.1952850429404911,0.0462692244339326,0.7177397063526045,0.0001762405007091,958.4668383598328,0.0016704255063522,63,信用卡历史使用表现风险
bureau_closed_days_credit_mean,0.008298639485823834,0.00022217068062491764,0.00426040508322438,0.5966960424051251,bureau_closed_days_credit_mean,numeric_original,external_credit_history,0.5682245842427218,0.1078663820286562,0.0790920744825822,0.2508251719446959,0.0003090932203442,2818.908365249634,0.004912821440375,262,外部征信历史风险信号
pos_active_month_ratio,0.008254651326857609,-0.000180627571943825,0.004037011877456894,0.4917970147312283,pos_active_month_ratio,numeric_original,internal_pos_cash_history,0.5094479263242063,0.0251068388853269,0.0112594925035447,0.0584205477298964,0.0002011372399132,2176.698920249939,0.0037935724539587,197,POS/现金贷历史表现风险
installment_recent_12m_payment_ratio_mean,0.008077390234726227,0.0015157866108810286,0.004796588422803626,0.9084907807876167,installment_recent_12m_payment_ratio_mean,numeric_original,internal_repayment_history,0.5662427288196972,0.1157204027199849,0.0399875012563595,0.2932409068490626,0.0001809451357617,612.903263092041,0.0010681738821005,49,历史分期还款表现风险
bureau_days_credit_update_max,0.008001605522487869,0.0004973792182780147,0.004249492370382942,0.3947513901986927,bureau_days_credit_update_max,numeric_original,external_credit_history,0.5576249952306276,0.0873087050629955,0.0479879493676003,0.1429430861701724,7.2173733416306e-05,1894.5778939723969,0.0033018891329388,174,外部征信历史风险信号
bureau_days_credit_min,0.007878966582926016,0.0004027927310154978,0.004140879656970759,0.5269178238106078,bureau_days_credit_min,numeric_original,external_credit_history,0.57790693276197,0.1233328149346471,0.0759496075242646,0.1429430861701724,0.0003022533212908,2179.7364115715027,0.003798866223942,197,外部征信历史风险信号
application_missing_field_count,0.007818620616641077,0.0006418964285088112,0.004230258522574941,0.4213846704172222,application_missing_field_count,numeric_original,current_application,0.5429579268718098,0.0797626555000395,0.0415109323258813,0.0,0.0001194214259068,807.6552302837372,0.0014075895409312,72,模型识别的申请资料风险信号
installment_recent_24m_late_days_max,0.007784562542996266,0.0003484574323143136,0.004066509987655293,0.31153458424116287,installment_recent_24m_late_days_max,numeric_original,internal_repayment_history,0.5814191594476397,0.1401913911615687,0.080681099640253,0.1806327131219953,0.0001019104536978,1183.849648475647,0.0020632249018483,52,近期还款延迟或逾期行为
installment_recent_24m_record_count,0.0076959857976418855,0.0011316986629321785,0.004413842230287029,0.7917140905986797,installment_recent_24m_record_count,numeric_original,internal_repayment_history,0.5137422845152173,0.0207981608431706,0.0033000238509186,0.0,0.0003886329795779,929.0735788345336,0.0016191986423013,89,历史分期还款表现风险
installment_last_due_day,0.007658962793201916,0.001540694296495947,0.004599828544848932,0.4228073883776137,installment_last_due_day,numeric_original,internal_repayment_history,0.5003280506502246,0.0156250499272117,0.0087012354935081,0.0512446682239698,0.000169063100491,1753.173017501831,0.0030554473126008,154,历史分期还款表现风险
installment_payment_ratio_min,0.007585608698059877,-0.0010739675665465697,0.0032558205657566516,0.3296722057819258,installment_payment_ratio_min,numeric_original,internal_repayment_history,0.5397271479906272,0.0827346479253965,0.0309141701823303,0.0512934468610947,4.1370217005556576e-05,1121.8560094833374,0.0019551817733228,106,历史分期还款表现风险
credit_card_recent_6m_credit_limit_mean,0.00755839705784366,-0.00048552312621179597,0.0035364369658159303,0.7673408994829436,credit_card_recent_6m_credit_limit_mean,numeric_original,internal_credit_card_history,0.5202525071059868,0.0599301358692948,0.0075431685364619,0.7177397063526045,0.0001161501093493,455.032091140747,0.0007930344387824,41,信用卡历史使用表现风险
installment_recent_24m_payment_ratio_mean,0.0074365191576123806,0.00023819706971534954,0.0038373581136638643,0.8244366036876849,installment_recent_24m_payment_ratio_mean,numeric_original,internal_repayment_history,0.5690329103610403,0.1200050203275063,0.0591761009583304,0.1806381329705648,0.0001629857530612,913.7133545875548,0.001592428691231,70,历史分期还款表现风险
previous_days_decision_mean,0.007266912719798403,0.00045921741979403096,0.0038630650697962167,0.4254820981431498,previous_days_decision_mean,numeric_original,internal_previous_application,0.5556992745462902,0.0898363745718817,0.0418202707854618,0.0530548976461597,0.0001803388346925,2335.7207927703857,0.0040707173496346,178,历史申请与授信表现风险
bureau_limit_to_credit_mean,0.007137439131617235,-0.0007389747780037334,0.0031992321768067513,0.3323875646320445,bureau_limit_to_credit_mean,numeric_original,external_credit_history,0.5265767845944445,0.0647042884856257,0.0429979750106901,0.2178995918854027,8.152562291811703e-05,873.7240586280823,0.0015227349498533,79,外部征信历史风险信号
previous_approved_days_decision_mean,0.007058106064857996,-0.00019667422102080271,0.003430715921918597,0.35347630971350524,previous_approved_days_decision_mean,numeric_original,internal_previous_application,0.5463519986152903,0.0758944325541927,0.0311407924168781,0.0562363487564157,0.0002253301790217,1914.8548092842104,0.0033372279419319,171,历史申请与授信表现风险
AMT_REQ_CREDIT_BUREAU_QRT,0.00702711363782579,1.2513570198750538e-05,0.0035198136040122726,0.8067867711619134,AMT_REQ_CREDIT_BUREAU_QRT,numeric_original,current_application,0.5052185554377611,0.0137892560241855,0.0128418381514526,0.1346669774046513,6.665123009302022e-05,387.93189096450806,0.0006760915448086,34,外部征信历史风险信号
FLOORSMAX_AVG,0.006961678414823912,-0.00027715665334597045,0.0033422608807389675,0.6885385841110858,FLOORSMAX_AVG,numeric_original,current_application,0.5505703617439317,0.0788610506507001,0.0388721003717427,0.4984146942934414,0.0001186409264603,634.0720648765564,0.0011050670796787,40,模型识别的申请资料风险信号
previous_recent_6m_credit_to_application_mean,0.006837181747358764,5.010779596472942e-05,0.0034436447716617476,0.14228805567298625,previous_recent_6m_credit_to_application_mean,numeric_original,internal_previous_application,0.556122639008884,0.0975979011214721,0.0184130386108326,0.7992488089882769,0.0001826962891116,1043.9094290733335,0.0018193357003667,81,历史申请与授信表现风险
installment_recent_12m_late_days_max,0.006818191056521901,-7.596987857565846e-05,0.0033711105889731225,0.43607524958537935,installment_recent_12m_late_days_max,numeric_original,internal_repayment_history,0.578337025200752,0.1420628145054602,0.0658973951528898,0.2932409068490626,0.0001809125673071,1164.6298460960388,0.0020297284397517,61,近期还款延迟或逾期行为
previous_application_amount_mean,0.006804168984363452,0.00025328522214344845,0.003528727103253451,0.6367841696205001,previous_application_amount_mean,numeric_original,internal_previous_application,0.5275695283948321,0.0385252905963425,0.0156004079792013,0.0530548976461597,0.0002204703081341,1314.8057074546814,0.0022914564194919,127,历史申请与授信表现风险
AMT_INCOME_TOTAL,0.00678936936346031,4.2029134326824566e-05,0.0034156992488935654,0.4512780072192774,AMT_INCOME_TOTAL,numeric_original,current_application,0.5178974551454787,0.0356695296431434,0.0103122842625806,0.0,9.0126905052515e-05,1167.8040549755096,0.00203526048245,114,模型识别的申请资料风险信号
bureau_sum_credit_limit,0.006781056462375074,2.6818801417723904e-05,0.003403937631896401,0.4892686416701896,bureau_sum_credit_limit,numeric_original,external_credit_history,0.523333632221468,0.0578797880356553,0.0478446248170011,0.1429430861701724,6.83706612544722e-05,744.1631999015808,0.0012969350010392,75,外部征信历史风险信号
previous_approval_rate,0.006763759088016124,-0.0003415086485173441,0.0032111252197493906,0.359549282950148,previous_approval_rate,numeric_original,internal_previous_application,0.5580104437246326,0.1054432632350838,0.0627066057731507,0.0530548976461597,0.0002082064874919,1728.073763847351,0.0030117040845444,107,历史申请与授信表现风险
previous_recent_12m_credit_to_application_mean,0.006714444569484851,-0.0006102546217604352,0.003052094973862208,0.3739715781600598,previous_recent_12m_credit_to_application_mean,numeric_original,internal_previous_application,0.5503796564290903,0.0835326726020664,0.0304145240631222,0.5338008856032562,9.426955534654932e-05,1423.851645946503,0.0024815027619742,126,历史申请与授信表现风险
LANDAREA_MEDI,0.00666962750210826,-0.00043906074361078863,0.0031152833792487365,0.4801957659913499,LANDAREA_MEDI,numeric_original,current_application,0.518663743502386,0.039396552006657,0.01796735797197,0.5941942582124256,0.0001486493255809,1319.8776941299438,0.0023002959281438,130,模型识别的申请资料风险信号
installment_recent_24m_total_payment_ratio,0.0066468487933661865,-0.0002782477641454425,0.0031843005146103697,0.4070274137426425,installment_recent_24m_total_payment_ratio,numeric_original,internal_repayment_history,0.5690433381523461,0.1216426202776388,0.057144065449477,0.1805676749391622,0.0002025099242997,1438.7241158485413,0.0025074226499375,100,历史分期还款表现风险
feature_store_missing_field_count,0.006603146242528651,0.0009344651199171441,0.0037688056812228967,0.5341127117817307,feature_store_missing_field_count,numeric_original,feature_store_quality,0.5025467073767645,0.0166149026884312,0.0058109448222721,0.0,0.0001157264975137,1711.7363147735596,0.0029832310163595,172,模型识别的申请资料风险信号
previous_refused_amount_mean,0.006544435157703739,8.040496913327149e-05,0.003312420063418503,0.44429449448798414,previous_refused_amount_mean,numeric_original,internal_previous_application,0.5037601651418954,0.0293766768318085,0.0469935906612082,0.6736763374831307,0.0002269637197579,1429.2955598831177,0.0024909904691438,129,历史申请被拒记录较多
APARTMENTS_AVG,0.006498136165815028,0.0004424272086553861,0.0034702816872352053,0.5980862410978505,APARTMENTS_AVG,numeric_original,current_application,0.5404742262309717,0.0579661827734962,0.032723097025689,0.5082517194469587,0.0001827455882484,1495.6037364006042,0.0026065530164344,126,模型识别的申请资料风险信号
pos_recent_24m_dpd_max,0.0064746519328746956,4.331776761665952e-05,0.003258984850245677,0.057103834021657834,pos_recent_24m_dpd_max,numeric_original,internal_pos_cash_history,0.5295549227951036,0.0613286033195873,0.0010938998868097,0.2018026416341927,5.756994861683419e-07,1244.6838459968567,0.0021692473442854,46,近期还款延迟或逾期行为
LIVINGAREA_AVG,0.006404780865764552,-0.0005657970135898529,0.002919491926087348,0.3038519072550486,LIVINGAREA_AVG,numeric_original,current_application,0.5489015255341056,0.0722618453326988,0.034793565231316,0.5026855349661531,0.000308977800647,1490.0644097328186,0.0025968990230112,129,模型识别的申请资料风险信号
previous_refused_cnt_payment_mean,0.0063501957099582436,-0.00015595319792682607,0.003097121256015708,0.2295697700887776,previous_refused_cnt_payment_mean,numeric_original,internal_previous_application,0.5270404671392657,0.0619847008190404,0.0436616827897005,0.7026616876324475,0.0001701576851622,908.9853792190552,0.0015841887288944,84,历史申请被拒记录较多
installment_recent_12m_total_payment_ratio,0.006238512202744458,0.0005212007418978965,0.003379856472321178,0.7150661767097005,installment_recent_12m_total_payment_ratio,numeric_original,internal_repayment_history,0.5666620890443281,0.1168819334558868,0.0343062173806194,0.2931433495748128,0.0001553346195452,851.4264688491821,0.0014838744893697,73,历史分期还款表现风险
bureau_credit_card_debt_sum,0.006236697315970772,-0.00036098984889117674,0.0029378537335397973,0.1539136938636142,bureau_credit_card_debt_sum,numeric_original,external_credit_history,0.5470027769954302,0.0879505107789524,0.0361938125747138,0.0,6.195485301908349e-05,1202.634033203125,0.0020959625137448,104,外部征信历史风险信号
installment_payment_ratio_mean,0.00616964779365194,-0.0002469826695603007,0.00296133256204582,0.8007381873760203,installment_payment_ratio_mean,numeric_original,internal_repayment_history,0.5553398899610125,0.0903170877058039,0.0491230441622241,0.0512934468610947,0.000173341167687,853.4744114875793,0.0014874436640994,78,历史分期还款表现风险
previous_recent_24m_days_decision_max,0.005970617583917612,-0.0006404419101150474,0.002665087836901284,0.5543478260869565,previous_recent_24m_days_decision_max,numeric_original,internal_previous_application,0.520915153557736,0.036995279224782,0.010993281869974,0.2296281441896513,0.0002507158154283,1614.1819462776184,0.0028132122959721,150,历史申请与授信表现风险
catoh__ORGANIZATION_TYPE__03_Self_employed,0.005955135762228567,-6.81335705283148e-05,0.002943501095850127,0.1297518779877077,ORGANIZATION_TYPE,category_one_hot_train_top_level,current_application,0.5175908924594337,0.0352489215418952,0.0,0.0,0.0,341.72965002059937,0.0005955698213284,24,模型识别的申请资料风险信号
bureau_active_loan_count,0.005805257916992354,-0.0003394967276506178,0.002732880594670869,0.15457220903385255,bureau_active_loan_count,numeric_original,external_credit_history,0.5304967191790703,0.0597152957843393,0.0274372696086099,0.0,7.194956100454478e-05,703.5623207092285,0.0012261753863411,50,外部征信历史风险信号
previous_revolving_credit_mean,0.005798972222640778,-2.1180427439702805e-06,0.0028984270899484036,0.26158498910604533,previous_revolving_credit_mean,numeric_original,internal_previous_application,0.5276472527923294,0.0482936282724285,0.0204899935238786,0.6622783959416174,0.0003865327426119,1110.635827541351,0.0019356271290182,105,历史申请与授信表现风险
previous_recent_6m_days_decision_max,0.005790350590477091,0.0003754412146840009,0.003082895902580549,0.781023381353452,previous_recent_6m_days_decision_max,numeric_original,internal_previous_application,0.5077307044546715,0.0243426337091972,0.0065347059517709,0.7068295511823399,0.0003467744837419,680.7244682312012,0.0011863733506704,71,历史申请与授信表现风险
bureau_annuity_mean,0.005780285788901832,0.0005823329137991896,0.0031813093513505097,0.7759747650482911,bureau_annuity_mean,numeric_original,external_credit_history,0.525128925722714,0.0658547394637355,0.0067264395188932,0.7407903223183945,0.0002884518151339,1071.665202140808,0.0018677087367878,103,外部征信历史风险信号
credit_card_months_min,0.005624413593204226,-0.0005096227525956944,0.0025573954203042646,0.16890507625768267,credit_card_months_min,numeric_original,internal_credit_card_history,0.5604721722854216,0.1012332389635126,0.0158118947208048,0.7177397063526045,0.0003315061673928,711.8890895843506,0.0012406873616728,59,信用卡历史使用表现风险
credit_card_drawing_count_sum,0.005518252542402825,-4.595096278843764e-05,0.0027361507898071955,0.1127768202660076,credit_card_drawing_count_sum,numeric_original,internal_credit_card_history,0.5267252519319473,0.0530101991285728,0.0196652665304453,0.0,1.4339567302085583e-05,443.0839786529541,0.0007722111499073,44,信用卡历史使用表现风险
AMT_REQ_CREDIT_BUREAU_YEAR,0.005326418295690062,0.00012178999575416837,0.0027241041457221117,0.6447351305648596,AMT_REQ_CREDIT_BUREAU_YEAR,numeric_original,current_application,0.5174326670186515,0.0288944806580108,0.0154115562637647,0.1346669774046513,7.909394093217207e-05,504.3676199913025,0.0008790168874839,50,外部征信历史风险信号
credit_card_balance_max,0.005257883796342423,0.00015551585726177367,0.002706699826802097,0.45539169457903805,credit_card_balance_max,numeric_original,internal_credit_card_history,0.5834008660407461,0.1303753848955312,0.0225405958445976,0.7177397063526045,0.0002434298469285,754.1129803657532,0.0013142755770558,63,信用卡历史使用表现风险
catfreq__FLAG_OWN_CAR,0.005206591118658399,0.0003812307344121506,0.002793910926535274,0.6567753894182303,FLAG_OWN_CAR,category_frequency_train,current_application,0.5209629165511948,0.043724178027806,0.0,0.0,0.0,273.5713996887207,0.0004767829470558,9,模型识别的申请资料风险信号
installment_recent_6m_late_days_mean,0.005131116787364957,9.703873108652982e-05,0.0026140777592257415,0.3151767422197652,installment_recent_6m_late_days_mean,numeric_original,internal_repayment_history,0.5664382231407866,0.1262665031500831,0.0499648492563664,0.4081850553095547,0.0002237085382417,860.5467467308044,0.0014997694000633,57,近期还款延迟或逾期行为
catfreq__OCCUPATION_TYPE,0.005118080117509769,-2.1332521940937232e-05,0.0025483737977844154,0.5324623589476765,OCCUPATION_TYPE,category_frequency_train,current_application,0.5198158667717945,0.0669894660828758,0.0531892975608587,0.0,0.0001220340412094,855.6996207237244,0.0014913217808128,79,模型识别的申请资料风险信号
